best_cf_drop_all_matched,best_cf_drop_covered,camc_delta_0.1,camc_delta_0.2,camc_delta_0.3,camc_delta_0.5,camc_flip,input_id,input_idx,input_row_index,k,method,parent_smiles,support,target_label
0.5633333333333334,0.5633333333333334,True,True,True,True,True,1533,48,1533,10,ours_selected_subgraph,CC(=O)Nc1cc2c(O)c(N=Nc3ccc(C(=O)Nc4ccc(N=Nc5ccc(S(=O)(=O)O)cc5)cc4)cc3)c(S(=O)(=O)O)cc2cc1S(=O)(=O)O,True,1
0.3833333333333333,,True,True,True,False,False,1534,49,1534,10,ours_selected_subgraph,Cc1cc(NC(=O)c2ccc(N)cc2)ccc1N=Nc1ccc2c(O)c(N=Nc3ccc4cc(S(=O)(=O)O)ccc4c3)c(S(=O)(=O)O)cc2c1,True,1
0.17333333333333334,,True,False,False,False,False,1535,50,1535,10,ours_selected_subgraph,COc1ccccc1N=Nc1c(S(=O)(=O)O)cc2cc(NC(=O)Nc3ccc4c(O)c(N=Nc5c(N)ccc6cc(S(=O)(=O)O)ccc56)c(S(=O)(=O)O)cc4c3)ccc2c1O,True,1
0.7066666666666667,0.7066666666666667,True,True,True,True,True,1571,51,1571,10,ours_selected_subgraph,CC1=NN(c2ccc(Cl)cc2S(=O)(=O)O)C(=O)C1N=Nc1ccc(OS(=O)(=O)c2ccc(C)cc2)cc1,True,1
0.45,0.45,True,True,True,False,True,1572,52,1572,10,ours_selected_subgraph,O=S(=O)(O)c1cc(O)c2c(N=Nc3ccc(Nc4ccccc4)c4c(S(=O)(=O)O)cccc34)cc(S(=O)(=O)O)cc2c1,True,1
0.016666666666666677,0.016666666666666677,False,False,False,False,True,1575,53,1575,10,ours_selected_subgraph,O=[N+]([O-])c1ccc(N=Nc2c(O)c(N=Nc3cc([N+](=O)[O-])cc([N+](=O)[O-])c3O)cc(N=Nc3cc(S(=O)(=O)O)cc4cc(S(=O)(=O)O)cc(O)c34)c2O)cc1,True,1
0.29000000000000004,,True,True,False,False,False,1576,54,1576,10,ours_selected_subgraph,Cc1cc(-c2ccc(N=Nc3c(N)c(C)cc(S(=O)(=O)O)c3N)c(C)c2)ccc1N=Nc1ccc(O)c(C(=O)O)c1,True,1
0.6133333333333333,0.6133333333333333,True,True,True,True,True,1577,55,1577,10,ours_selected_subgraph,CCOc1ccc(N=Nc2ccc(C=Cc3ccc(N=Nc4ccc(OCC)cc4)cc3S(=O)(=O)O)c(S(=O)(=O)O)c2)cc1,True,1
0.4566666666666666,0.4566666666666666,True,True,True,False,True,1578,56,1578,10,ours_selected_subgraph,O=S(=O)(O)c1cccc(N=Nc2ccc(N=Nc3ccc(Nc4ccccc4)c4c(S(=O)(=O)O)cccc34)c3ccccc23)c1,True,1
0.07666666666666666,,False,False,False,False,False,1579,57,1579,10,ours_selected_subgraph,Nc1cccc(N=Nc2c(S(=O)(=O)O)cc3cc(NC(=O)Nc4ccc5c(O)c(N=Nc6cccc(N)c6)c(S(=O)(=O)O)cc5c4)ccc3c2O)c1,True,1
0.36,0.36,True,True,True,False,True,1580,58,1580,10,ours_selected_subgraph,O=S(=O)(O)c1cc2nc3c4cccc(S(=O)(=O)O)c4c(Nc4ccccc4)cc3[n+](-c3ccccc3)c2cc1Nc1ccccc1,True,1
0.06333333333333335,,False,False,False,False,False,1583,59,1583,10,ours_selected_subgraph,Nc1ccc(N=Nc2ccc(N=Nc3c(S(=O)(=O)O)cc4cc(S(=O)(=O)O)c(N=Nc5ccc(N=Nc6ccc(N)cc6N)cc5)c(O)c4c3N)cc2)c(N)c1,True,1
0.37000000000000005,0.37000000000000005,True,True,True,False,True,1584,60,1584,10,ours_selected_subgraph,CCOc1cc(N=Nc2cc(Cl)c(S(=O)(=O)O)cc2Cl)c2cc(S(=O)(=O)O)ccc2c1N=Nc1c(S(=O)(=O)O)cc2cc(NC(=O)c3ccc(N)cc3)ccc2c1O,True,1
0.15666666666666662,,True,False,False,False,False,1585,61,1585,10,ours_selected_subgraph,Cc1cc(NC(=O)Nc2ccc(N=Nc3cc(S(=O)(=O)O)c4cccc(S(=O)(=O)O)c4c3)c(C)c2)ccc1N=Nc1cc(S(=O)(=O)O)c2cccc(S(=O)(=O)O)c2c1,True,1
0.19333333333333325,,True,False,False,False,False,1586,62,1586,10,ours_selected_subgraph,COc1ccccc1N=Nc1c(S(=O)(=O)O)cc2cc(NC(=O)Nc3ccc4c(O)c(N=Nc5ccc(S(=O)(=O)O)cc5C)c(S(=O)(=O)O)cc4c3)ccc2c1O,True,1
0.36000000000000004,0.36000000000000004,True,True,True,False,True,1587,63,1587,10,ours_selected_subgraph,Nc1ccc(N=Nc2ccc(N=Nc3ccc(N=Nc4cc(S(=O)(=O)O)c5ccccc5c4O)c4ccc(S(=O)(=O)O)cc34)c3ccc(S(=O)(=O)O)cc23)cc1,True,1
0.5233333333333333,0.5233333333333333,True,True,True,True,True,1588,64,1588,10,ours_selected_subgraph,CCN(Cc1cccc(S(=O)(=O)O)c1)c1ccc(C(=C2C=CC(=[N+](CC)Cc3cccc(S(=O)(=O)O)c3)C=C2)c2ccccc2)cc1,True,1
0.28666666666666674,,True,True,False,False,False,1589,65,1589,10,ours_selected_subgraph,Cc1cc(NC(=O)c2ccc(N=Nc3c(S(=O)(=O)O)cc4cc(NC(=O)c5ccc(N)cc5)ccc4c3O)cc2)ccc1N=Nc1ccc2cc(S(=O)(=O)O)cc(S(=O)(=O)O)c2c1,True,1
0.6266666666666667,0.6266666666666667,True,True,True,True,True,1630,66,1630,10,ours_selected_subgraph,O=C(C=Cc1cccc(O)c1)C=Cc1cccc(O)c1,True,1
0.8433333333333333,0.8433333333333333,True,True,True,True,True,1637,67,1637,10,ours_selected_subgraph,Cc1c2ccccc2n[c-](CSc2ccccc2)[n+]1=O,True,1
0.44666666666666666,0.44666666666666666,True,True,True,False,True,1638,68,1638,10,ours_selected_subgraph,CCCCSC[c-]1nc2ccccc2c(C)[n+]1=O,True,1
0.18,0.18,True,False,False,False,True,1639,69,1639,10,ours_selected_subgraph,Cc1c2ccccc2n[c-](CSCCC(C)C)[n+]1=O,True,1
0.6433333333333333,0.6433333333333333,True,True,True,True,True,1641,70,1641,10,ours_selected_subgraph,CCCCCCCSC[c-]1nc2ccccc2c(C)[n+]1=O,True,1
0.7866666666666667,0.7866666666666667,True,True,True,True,True,1643,71,1643,10,ours_selected_subgraph,Cc1c2ccccc2n[c-](CSc2ccccc2N)[n+]1=O,True,1
0.68,0.68,True,True,True,True,True,1644,72,1644,10,ours_selected_subgraph,Cc1c2ccccc2n[c-](CSc2ccc(Cl)cc2)[n+]1=O,True,1
0.65,0.65,True,True,True,True,True,1729,73,1729,10,ours_selected_subgraph,COc1cc2oc(-c3ccc(O)cc3)cc(=O)c2c(OC)c1OC,True,1
0.6166666666666666,0.6166666666666666,True,True,True,True,True,1825,74,1825,10,ours_selected_subgraph,CCC1(Br)C(=O)NC(=O)NC1=O,True,1
0.0,0.0,False,False,False,False,True,1826,75,1826,10,ours_selected_subgraph,CN(C)C=C1C=CC=C1,True,1
,,False,False,False,False,False,1909,76,1909,10,ours_selected_subgraph,O=P(O)(O)OP(=O)(O)O,False,1
0.5966666666666667,0.5966666666666667,True,True,True,True,True,1915,77,1915,10,ours_selected_subgraph,Cc1cc(C(=C2C=CC(=Nc3ccc(S(=O)(=O)O)cc3)C=C2)c2ccc(Nc3ccc(S(=O)(=O)O)cc3)cc2)cc(S(=O)(=O)O)c1N,True,1
0.72,0.72,True,True,True,True,True,1966,78,1966,10,ours_selected_subgraph,O=C(Nc1ccccc1S)c1ccccc1,True,1
0.06000000000000005,,False,False,False,False,False,1976,79,1976,10,ours_selected_subgraph,Cc1ccc(N=Nc2c(S(=O)(=O)O)cc3cc(NC(=O)Nc4ccc5c(O)c(N=Nc6ccc7cc(S(=O)(=O)O)ccc7c6)c(S(=O)(=O)O)cc5c4)ccc3c2O)cc1,True,1
0.10000000000000009,,True,False,False,False,False,1977,80,1977,10,ours_selected_subgraph,Cc1ccccc1N=Nc1c(S(=O)(=O)O)cc2cc(NC(=O)Nc3ccc4c(O)c(N=Nc5ccc6cc(S(=O)(=O)O)ccc6c5)c(S(=O)(=O)O)cc4c3)ccc2c1O,True,1
0.15999999999999992,,True,False,False,False,False,1978,81,1978,10,ours_selected_subgraph,COc1cc(N=Nc2c(S(=O)(=O)O)cc3cc(NC(=O)Nc4ccc5c(O)c(N=Nc6ccc7cc(S(=O)(=O)O)ccc7c6)c(S(=O)(=O)O)cc5c4)ccc3c2O)c(C)cc1N,True,1
0.42999999999999994,0.42999999999999994,True,True,True,False,True,2016,82,2016,10,ours_selected_subgraph,Nc1ccc(S(N)(=O)=O)cc1SSc1cc(S(N)(=O)=O)ccc1N,True,1
0.6233333333333334,0.6233333333333334,True,True,True,True,True,2025,83,2025,10,ours_selected_subgraph,C[N+]1(CC(=O)c2ccc(O)c(O)c2)CCOCC1,True,1
0.6566666666666667,0.6566666666666667,True,True,True,True,True,2069,84,2069,10,ours_selected_subgraph,Nc1cc(C(=O)Nc2ccc(C3=NCCN3)cc2)cc(C(=O)Nc2ccc(C3=NCCN3)cc2)c1,True,1
0.7166666666666667,0.7166666666666667,True,True,True,True,True,2158,85,2158,10,ours_selected_subgraph,O=C(Nc1ccc(C2=NCCN2)cc1)c1cccc(NC(=S)Nc2ccc(C3=NCCN3)cc2)c1,True,1
0.5733333333333333,0.5733333333333333,True,True,True,True,True,2186,86,2186,10,ours_selected_subgraph,CCOc1ccc(C(=O)Nc2ccc(C3=NCCN3)cc2)cc1C(=O)Nc1ccc(C2=NCCN2)cc1,True,1
0.20666666666666667,,True,True,False,False,False,2187,87,2187,10,ours_selected_subgraph,O=C(Nc1ccc(NC(=O)Nc2cc(C(=O)Nc3ccc(C4=NCCN4)cc3)ccc2C(=O)Nc2ccc(C3=NCCN3)cc2)cc1)Nc1cc(C(=O)Nc2ccc(C3=NCCN3)cc2)ccc1C(=O)Nc1ccc(C2=NCCN2)cc1,True,1
0.22666666666666666,0.22666666666666666,True,True,False,False,True,2188,88,2188,10,ours_selected_subgraph,O=C(Nc1ccc(C2=NCCN2)cc1)c1ccc(C(=O)Nc2ccc(C3=NCCN3)cc2)c(Br)c1,True,1
0.6933333333333334,0.6933333333333334,True,True,True,True,True,2190,89,2190,10,ours_selected_subgraph,O=C(Nc1cccc(C(=O)Nc2ccc(C3=NCCN3)cc2)c1)c1ccc(C2=NCCN2)cc1,True,1
-0.00666666666666671,,False,False,False,False,False,2191,90,2191,10,ours_selected_subgraph,O=C(Nc1ccc(C2=NCCN2)cc1)Nc1cccc(C(=O)Nc2ccc(C3=NCCN3)cc2)c1,True,1
0.20666666666666667,,True,True,False,False,False,2192,91,2192,10,ours_selected_subgraph,O=C(Nc1ccc(C2=NCCN2)cc1)c1cncc(C(=O)Nc2ccc(C3=NCCN3)cc2)c1,True,1
0.74,0.74,True,True,True,True,True,2210,92,2210,10,ours_selected_subgraph,Cc1ccccc1SC[c-]1nc2ccccc2c(C)[n+]1=O,True,1
0.7733333333333334,0.7733333333333334,True,True,True,True,True,2211,93,2211,10,ours_selected_subgraph,Cc1cccc(SC[c-]2nc3ccccc3c(C)[n+]2=O)c1,True,1
0.7966666666666667,0.7966666666666667,True,True,True,True,True,2212,94,2212,10,ours_selected_subgraph,Cc1ccc(SC[c-]2nc3ccccc3c(C)[n+]2=O)cc1,True,1
0.4033333333333333,0.4033333333333333,True,True,True,False,True,2213,95,2213,10,ours_selected_subgraph,Cc1c2ccccc2n[c-](CSc2nc3ccccc3s2)[n+]1=O,True,1
0.66,0.66,True,True,True,True,True,2279,96,2279,10,ours_selected_subgraph,O=C1C(=NO)C(c2ccccc2)Oc2ccccc21,True,1
0.7233333333333334,0.7233333333333334,True,True,True,True,True,2301,97,2301,10,ours_selected_subgraph,Nc1ccc2c(O)c(N=Nc3ccc(N=Nc4ccc(S(=O)(=O)O)cc4)cc3)c(S(=O)(=O)O)cc2c1N=Nc1ccc(N=Nc2ccc(S(=O)(=O)O)cc2)cc1,True,1
0.23333333333333328,,True,True,False,False,False,2302,98,2302,10,ours_selected_subgraph,Cc1cc(-c2ccc(N=Nc3ccc4c(S(=O)(=O)O)cc(S(=O)(=O)O)c(N)c4c3O)c(C)c2)ccc1N=Nc1ccc2c(S(=O)(=O)O)cc(S(=O)(=O)O)c(N)c2c1O,True,1
0.12333333333333335,0.12333333333333335,True,False,False,False,True,2303,99,2303,10,ours_selected_subgraph,O=C(Nc1ccc(N=Nc2ccc(S(=O)(=O)O)cc2)cc1)c1ccc(N=Nc2c(S(=O)(=O)O)cc(O)c3c(NC(=O)c4ccccc4)cc(S(=O)(=O)O)cc23)cc1,True,1
0.576895255988727,0.576895255988727,True,True,True,True,True,2305,100,2305,10,ours_selected_subgraph,Cc1cc(N=Nc2ccc(Sc3ccc(N=Nc4ccc(O)c(C(=O)O)c4)cc3)cc2)c(N)c(N=Nc2ccc(N=Nc3ccc(S(=O)(=O)O)cc3)cc2)c1N,True,1
0.2935619226553938,,True,True,False,False,False,2308,101,2308,10,ours_selected_subgraph,CCOc1ccc(Nc2ccc(N=Nc3c(N)c(C)cc(N=Nc4ccc(-c5ccc(N=Nc6ccc(O)c(C(=O)O)c6)cc5)cc4)c3N)cc2S(=O)(=O)O)cc1,True,1
0.6799999999999999,0.6799999999999999,True,True,True,True,True,2314,102,2314,10,ours_selected_subgraph,O=C1CN=C(c2ccc[nH]2)c2cc(Cl)ccc2N1,True,1
0.6799999999999999,0.6799999999999999,True,True,True,True,True,2322,103,2322,10,ours_selected_subgraph,S=c1[nH]c2c(S)nnc(S)c2n1Cc1ccccc1,True,1
0.52,0.52,True,True,True,True,True,2423,104,2423,10,ours_selected_subgraph,O=C(Nc1ccc(CCC2=NCCCN2)cc1)c1ccc(C(=O)Nc2ccc(CCC3=NCCCN3)cc2)cc1,True,1
0.5700000000000001,0.5700000000000001,True,True,True,True,True,2426,105,2426,10,ours_selected_subgraph,Oc1on[n+](-c2ccccc2)c1C=NNc1ncnc2[nH]cnc12,True,1
0.66,0.66,True,True,True,True,True,2510,106,2510,10,ours_selected_subgraph,O=C(O)c1ccccc1C(=O)NC(Cc1cccc(NP(=O)(N2CC2)N2CC2)c1)C(=O)O,True,1
0.6533333333333333,0.6533333333333333,True,True,True,True,True,2511,107,2511,10,ours_selected_subgraph,O=C(O)c1ccccc1C(=O)NC(Cc1cccc(NP(=O)(NCCO)NCCO)c1)C(=O)O,True,1
0.02666666666666667,0.02666666666666667,False,False,False,False,True,2529,108,2529,10,ours_selected_subgraph,COc1cc(SSc2cc(OC)cc([N+](=O)[O-])c2N)c(N)c([N+](=O)[O-])c1,True,1
0.16,0.16,True,False,False,False,True,2537,109,2537,10,ours_selected_subgraph,O=C(Nc1ccc(C2=NCCN2)cc1)c1ccc(C(=O)Nc2ccc(C3=NCCN3)cc2)c(F)c1,True,1
,,False,False,False,False,False,2580,110,2580,10,ours_selected_subgraph,Cn1c(=O)c2nc(SSc3nc4c(=O)n(C)c(=O)n(C)c4[nH]3)[nH]c2n(C)c1=O,False,1
0.6166666666666667,0.6166666666666667,True,True,True,True,True,2599,111,2599,10,ours_selected_subgraph,OCC1(CO)CSSC1,True,1
0.56,0.56,True,True,True,True,True,2606,112,2606,10,ours_selected_subgraph,CC(C=NNC(=N)N[N+](=O)[O-])=NNC(=N)N[N+](=O)[O-],True,1
0.52,0.52,True,True,True,True,True,2612,113,2612,10,ours_selected_subgraph,O=C(Nc1ccc(C2=NCCN2)cc1)c1cccc(C(=O)Nc2ccc(C3=NCCN3)cc2)c1Cl,True,1
0.6466666666666666,0.6466666666666666,True,True,True,True,True,2616,114,2616,10,ours_selected_subgraph,Nc1nc(N)c(Br)c(Nc2ccc(Cl)c(Cl)c2)n1,True,1
0.45666666666666667,0.45666666666666667,True,True,True,False,True,2641,115,2641,10,ours_selected_subgraph,CCNC(=Nc1cccc(C2=NCCN2)c1)c1ccc(C(=Nc2cccc(C3=NCCN3)c2)NCC)cc1,True,1
0.5933333333333333,0.5933333333333333,True,True,True,True,True,2651,116,2651,10,ours_selected_subgraph,O=C(CCc1ccc(C(=O)Nc2ccc(C3=NCCN3)cc2)cc1)Nc1ccc(C2=NCCN2)cc1,True,1
0.26,,True,True,False,False,False,2775,117,2775,10,ours_selected_subgraph,Cc1cc(NC(=O)c2ccc(NC(=O)c3ccccc3)cc2)ccc1N=Nc1ccc(N=Nc2ccc3c(O)cc(S(=O)(=O)O)cc3c2)c2cc(S(=O)(=O)O)ccc12,True,1
