method,input_idx,parent_smiles,nearest_fullgraph_rank,nearest_fullgraph_smiles,nearest_distance_proxy,fullgraph_cf_flip,mcs_num_atoms,mcs_num_bonds,deleted_motif_smiles,canonical_motif_smiles,motif_atom_count,motif_bond_count,component_count,valid_motif,failure_reason
gt_fullgraph_greedy,10,O=S(=O)(O)c1cc2ccc1C=Cc1ccc(cc1S(=O)(=O)O)N=Nc1ccc(c(S(=O)(=O)O)c1)C=Cc1ccc(cc1S(=O)(=O)O)N=N2,12,O=C1NC2(CCCCC2)C2CCCCCC12,0.7761194029850746,True,8,7,Cc1ccc(cc1S(=O)(=O)O)N=Nc1ccc(c(S(=O)(=O)O)c1)C=Cc1ccc(cc1S(=O)(=O)O)N,Cc1ccc(N=Nc2ccc(C=Cc3ccc(N)cc3S(=O)(=O)O)c(S(=O)(=O)O)c2)cc1S(=O)(=O)O,36,38,2,True,ok
gt_fullgraph_greedy,11,Nc1c(N=Nc2ccc(-c3ccc(N=Nc4cc(S(=O)(=O)O)c5ccccc5c4O)cc3)cc2)cc(S(=O)(=O)O)c2ccccc12,3,Nc1c(N=Nc2ccc(C=Cc3ccc(N=Nc4cc(S(=O)(=O)O)c5cccnc5c4N)cc3S(=O)(=O)O)c(S(=O)(=O)O)c2)cc(S(=O)(=O)O)c2cccnc12.[NaH],0.5813953488372093,True,22,23,O=S(=O)(O)c1cc(N=Nc2ccccc2)c(O)c2ccccc12,O=S(=O)(O)c1cc(N=Nc2ccccc2)c(O)c2ccccc12,23,25,2,True,ok
gt_fullgraph_greedy,12,O=S(c1ccccc1O)S(=O)c1ccccc1O,1,Cc1ccc(Sc2ccccc2[N+](=O)[O-])cc1,0.6111111111111112,True,7,7,O=Sc1ccccc1O,O=[SH]c1ccccc1O,9,9,3,True,ok
gt_fullgraph_greedy,13,O=S1(=O)OC(c2cc(Cl)c(O)c(Br)c2)(c2cc(Cl)c(O)c(Br)c2)c2ccccc21,9,COc1ccc(-c2cc(=O)c3c(OC)c(O)c(OC)cc3o2)cc1,0.4594594594594595,True,15,15,Oc1c(Cl)cccc1Br,Oc1c(Cl)cccc1Br,9,9,4,True,ok
gt_fullgraph_greedy,14,Cc1c(C2(c3cc(C(C)C)c(O)c(Br)c3C)OS(=O)(=O)c3ccccc32)cc(C(C)C)c(O)c1Br,9,COc1ccc(-c2cc(=O)c3c(OC)c(O)c(OC)cc3o2)cc1,0.5121951219512195,True,15,15,Cc1ccc(C(C)C)c(O)c1Br,Cc1ccc(C(C)C)c(O)c1Br,12,12,5,True,ok
gt_fullgraph_greedy,15,COC1C(OC(=O)C=CC=CC=CC=CC(=O)O)CCC2(CO2)C1C1(C)OC1CC=C(C)C,9,COc1ccc(-c2cc(=O)c3c(OC)c(O)c(OC)cc3o2)cc1,0.6271186440677966,True,11,11,O=CC=CC=CC=CC=CC(=O)O,O=CC=CC=CC=CC=CC(=O)O,13,12,2,True,ok
gt_fullgraph_greedy,16,CC1OC(OCC2OC(Oc3c(-c4ccc(O)cc4)oc4cc(OC5OC(C)C(O)C(O)C5O)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O,9,COc1ccc(-c2cc(=O)c3c(OC)c(O)c(OC)cc3o2)cc1,0.4716981132075472,True,20,22,CC1OC(OCC2OC(O)C(O)C(O)C2O)C(O)C(O)C1O,CC1OC(OCC2OC(O)C(O)C(O)C2O)C(O)C(O)C1O,22,23,2,True,ok
gt_fullgraph_greedy,17,COc1cc(-c2ccc(N=Nc3ccc4c(S(=O)(=O)O)cc(S(=O)(=O)O)c(N)c4c3O)c(OC)c2)ccc1N=Nc1ccc2c(S(=O)(=O)O)cc(S(=O)(=O)O)c(N)c2c1O,3,Nc1c(N=Nc2ccc(C=Cc3ccc(N=Nc4cc(S(=O)(=O)O)c5cccnc5c4N)cc3S(=O)(=O)O)c(S(=O)(=O)O)c2)cc(S(=O)(=O)O)c2cccnc12.[NaH],0.654320987654321,True,21,21,COc1ccccc1N=Nc1ccc2c(S(=O)(=O)O)cc(S(=O)(=O)O)c(N)c2c1O,COc1ccccc1N=Nc1ccc2c(S(=O)(=O)O)cc(S(=O)(=O)O)c(N)c2c1O,30,32,6,True,ok
gt_fullgraph_greedy,18,Nc1c(S(=O)(=O)O)cc2cc(S(=O)(=O)O)ccc2c1N=Nc1ccc(-c2ccc(N=Nc3c(N)c(S(=O)(=O)O)cc4cc(S(=O)(=O)O)ccc34)c(S(=O)(=O)O)c2)cc1,3,Nc1c(N=Nc2ccc(C=Cc3ccc(N=Nc4cc(S(=O)(=O)O)c5cccnc5c4N)cc3S(=O)(=O)O)c(S(=O)(=O)O)c2)cc(S(=O)(=O)O)c2cccnc12.[NaH],0.6485355648535565,True,21,21,Nc1c(S(=O)(=O)O)cc2cc(S(=O)(=O)O)ccc2c1N=Nc1ccccc1S(=O)(=O)O,Nc1c(S(=O)(=O)O)cc2cc(S(=O)(=O)O)ccc2c1N=Nc1ccccc1S(=O)(=O)O,31,33,4,True,ok
gt_fullgraph_greedy,19,Cc1cc(-c2ccc(N=Nc3c(S(=O)(=O)O)cc4cc(S(=O)(=O)O)cc(N)c4c3O)c(C)c2)ccc1N=Nc1c(S(=O)(=O)O)cc2cc(S(=O)(=O)O)cc(N)c2c1O,3,Nc1c(N=Nc2ccc(C=Cc3ccc(N=Nc4cc(S(=O)(=O)O)c5cccnc5c4N)cc3S(=O)(=O)O)c(S(=O)(=O)O)c2)cc(S(=O)(=O)O)c2cccnc12.[NaH],0.698744769874477,True,18,18,Cc1ccccc1N=Nc1c(S(=O)(=O)O)cc2cc(S(=O)(=O)O)cc(N)c2c1O,Cc1ccccc1N=Nc1c(S(=O)(=O)O)cc2cc(S(=O)(=O)O)cc(N)c2c1O,29,31,5,True,ok
gt_fullgraph_greedy,20,C#CC1(O)CCC2C3CCC4=C(CCC(=O)C4)C3CCC21C,12,O=C1NC2(CCCCC2)C2CCCCCC12,0.2839506172839506,True,15,14,CCC,CCC,3,2,4,True,ok
gt_fullgraph_greedy,21,c1ccc2c3c(ccc2c1)[O][Fe-4]12([O]c4ccc5ccccc5c4N=[O+]1)([O]c1ccc4ccccc4c1N=[O+]2)[O+]=N3,12,O=C1NC2(CCCCC2)C2CCCCCC12,0.6557377049180327,True,11,10,[O][Fe-4]12([O+])([O]c3ccc4ccccc4c3N=[O+]1)[O]c1ccc3ccccc3c1N=[O+]2,[O][Fe-4]12([O+])([O]c3ccc4ccccc4c3N=[O+]1)[O]c1ccc3ccccc3c1N=[O+]2,29,34,1,True,ok
gt_fullgraph_greedy,22,O=S1c2ccccc2Sc2ccccc21,20,CC1=Nc2ccccc2NC(=O)C1,0.5932203389830508,True,6,6,O=Sc1ccccc1S,O=[SH]c1ccccc1S,9,9,1,True,ok
gt_fullgraph_greedy,23,COc1cc2nncc(S)c2cc1OC,9,COc1ccc(-c2cc(=O)c3c(OC)c(O)c(OC)cc3o2)cc1,0.4567901234567901,True,11,11,nn,,,,3,False,motif_parse_failed
gt_fullgraph_greedy,24,CC(=O)C1=C(C)C2=Cc3c(C(C)=O)c(C)c4[n]3[Fe-3]35([Cl])[n]6c(c(C)c(CCC(=O)O)c6=CC6=[N+]3C(=C4)C(C)=C6CCC(=O)O)=CC1=[N+]25,4,Cc1ccc2c(c1)nc1n2C(c2c(F)cccc2F)SC1,0.7916666666666666,True,8,7,CC(=O)C1=C(C)C[N+]2=C1C=c1c(C)c(CCC(=O)O)c3[n]1[Fe-3]2([Cl])[N+]1=C(C=3)C(CCC(=O)O)=C(C)C1,CC(=O)C1=C(C)C[N+]2=C1C=c1c(C)c(CCC(=O)O)c3[n]1[Fe-3]2([Cl])[N+]1=C(C=3)C(CCC(=O)O)=C(C)C1,35,39,4,True,ok
gt_fullgraph_greedy,25,N=C(N)Nc1ccccc1SSc1ccccc1NC(=N)N.O=S(=O)(O)O,1,Cc1ccc(Sc2ccccc2[N+](=O)[O-])cc1,0.6404494382022472,True,8,8,N=C(N)Nc1ccccc1S,N=C(N)Nc1ccccc1S,11,11,3,True,ok
gt_fullgraph_greedy,26,COC(=S)SSC(=S)NCCN(CCNC(=S)SSC(=S)OC)C(=S)SSC(=S)OC,2,COC(=O)c1cc(C(=CC=O)c2cc(Cl)c(OC)c(C(=O)OC)c2)cc(Cl)c1OC,0.9180327868852459,True,3,2,COC(=S)SSC(=S)NCCN(CCNC(=S)SS)C(=S)SSC(=S)OC,COC(=S)SSC(=S)NCCN(CCNC(=S)SS)C(=S)SSC(=S)OC,27,26,2,True,ok
gt_fullgraph_greedy,27,O=c1[nH]c2cc(Cl)c(Br)cc2o1,20,CC1=Nc2ccccc2NC(=O)C1,0.3076923076923077,True,9,9,Cl,Cl,1,0,3,False,motif_too_small
gt_fullgraph_greedy,28,COc1ccc(C)cc1S(=O)(=O)c1c(Cl)cccc1[N+](=O)[O-],1,Cc1ccc(Sc2ccccc2[N+](=O)[O-])cc1,0.175,True,16,17,CO,CO,2,1,5,True,ok
gt_fullgraph_greedy,29,Cc1c(N=Nc2cc(N=Nc3ccc(N=Nc4ccc(O)c(C(=O)O)c4)cc3)c(N)cc2N)cccc1S(=O)(=O)O,3,Nc1c(N=Nc2ccc(C=Cc3ccc(N=Nc4cc(S(=O)(=O)O)c5cccnc5c4N)cc3S(=O)(=O)O)c(S(=O)(=O)O)c2)cc(S(=O)(=O)O)c2cccnc12.[NaH],0.6157635467980296,True,19,20,N=Nc1ccc(N=Nc2ccc(O)c(C(=O)O)c2)cc1,N=Nc1ccc(N=Nc2ccc(O)c(C(=O)O)c2)cc1,20,21,3,True,ok
gt_fullgraph_greedy,30,NC(=O)CSSCC(N)=O,17,O=C(Nc1ncnc2c1ncn2C1OC(CO)CC1F)c1ccccc1,0.8648648648648649,True,3,2,CSSCC(N)=O,CSSCC(N)=O,7,6,1,True,ok
gt_fullgraph_greedy,31,O=[N+]([O-])c1ccc(C=Cc2ccc(N=Nc3ccc(C=Cc4ccc([N+](=O)[O-])cc4S(=O)(=O)O)c(S(=O)(=O)O)c3)cc2S(=O)(=O)O)c(S(=O)(=O)O)c1,3,Nc1c(N=Nc2ccc(C=Cc3ccc(N=Nc4cc(S(=O)(=O)O)c5cccnc5c4N)cc3S(=O)(=O)O)c(S(=O)(=O)O)c2)cc(S(=O)(=O)O)c2cccnc12.[NaH],0.36,True,35,37,C=Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)O,C=Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)O,15,15,3,True,ok
gt_fullgraph_greedy,32,O=C(O)c1cc(N=Nc2ccc(C=Cc3ccc(N=Nc4ccc(O)c(C(=O)O)c4)cc3S(=O)(=O)O)c(S(=O)(=O)O)c2)ccc1O,3,Nc1c(N=Nc2ccc(C=Cc3ccc(N=Nc4cc(S(=O)(=O)O)c5cccnc5c4N)cc3S(=O)(=O)O)c(S(=O)(=O)O)c2)cc(S(=O)(=O)O)c2cccnc12.[NaH],0.25821596244131456,True,38,41,O=CO,O=CO,3,2,4,True,ok
gt_fullgraph_greedy,33,O=S(=O)(O)c1cc(N=Nc2ccc(O)c3ccccc23)ccc1C=Cc1ccc(N=Nc2ccc(O)c3ccccc23)cc1S(=O)(=O)O,3,Nc1c(N=Nc2ccc(C=Cc3ccc(N=Nc4cc(S(=O)(=O)O)c5cccnc5c4N)cc3S(=O)(=O)O)c(S(=O)(=O)O)c2)cc(S(=O)(=O)O)c2cccnc12.[NaH],0.1872146118721461,True,44,45,cO,,,,2,False,motif_parse_failed
gt_fullgraph_greedy,34,O=S(=O)(O)c1cc(N=Nc2cc(S(=O)(=O)O)c3ccccc3c2O)ccc1C=Cc1ccc(N=Nc2cc(S(=O)(=O)O)c3ccccc3c2O)cc1S(=O)(=O)O,3,Nc1c(N=Nc2ccc(C=Cc3ccc(N=Nc4cc(S(=O)(=O)O)c5cccnc5c4N)cc3S(=O)(=O)O)c(S(=O)(=O)O)c2)cc(S(=O)(=O)O)c2cccnc12.[NaH],0.08936170212765958,True,52,55,c,,,,4,False,motif_parse_failed
gt_fullgraph_greedy,35,O=C(O)c1cc2ccccc2c(N=Nc2ccc(C=Cc3ccc(N=Nc4c(O)c(C(=O)O)cc5ccccc45)cc3S(=O)(=O)O)c(S(=O)(=O)O)c2)c1O,3,Nc1c(N=Nc2ccc(C=Cc3ccc(N=Nc4cc(S(=O)(=O)O)c5cccnc5c4N)cc3S(=O)(=O)O)c(S(=O)(=O)O)c2)cc(S(=O)(=O)O)c2cccnc12.[NaH],0.26406926406926406,True,42,43,O=CO,O=CO,3,2,6,True,ok
gt_fullgraph_greedy,36,Cc1ccc(C(=O)Nc2ccc(S(=O)(=O)O)c3cc(S(=O)(=O)O)cc(S(=O)(=O)O)c23)cc1NC(=O)c1cccc(NC(=O)Nc2cccc(C(=O)Nc3cc(C(=O)Nc4ccc(S(=O)(=O)O)c5cc(S(=O)(=O)O)cc(S(=O)(=O)O)c45)ccc3C)c2)c1,7,Cc1cc(NS(=O)(=O)c2ccc(NC(=O)c3ccc4nc5ccccc5c(Nc5ccc(S(N)(=O)=O)cc5)c4c3)cc2)no1,0.7279411764705882,True,18,19,Cc1ccc(C(=O)Nc2ccc(S(=O)(=O)O)c3cc(S(=O)(=O)O)cc(S(=O)(=O)O)c23)cc1NC(=O)c1cccc(NC(=O)Nc2cccc(C(N)=O)c2)c1,Cc1ccc(C(=O)Nc2ccc(S(=O)(=O)O)c3cc(S(=O)(=O)O)cc(S(=O)(=O)O)c23)cc1NC(=O)c1cccc(NC(=O)Nc2cccc(C(N)=O)c2)c1,54,58,4,True,ok
gt_fullgraph_greedy,37,c1ccc2[nH]c(SSc3nc4ccccc4[nH]3)nc2c1,20,CC1=Nc2ccccc2NC(=O)C1,0.4857142857142857,True,9,9,SSc1nc2ccccc2[nH]1,SSc1nc2ccccc2[nH]1,11,12,1,True,ok
gt_fullgraph_greedy,38,O=C1c2ccccc2C(=O)c2c(S)cccc21,12,O=C1NC2(CCCCC2)C2CCCCCC12,0.14285714285714285,True,15,15,O,O,1,0,2,False,motif_too_small
gt_fullgraph_greedy,39,Nc1cc(C(=O)O)ccc1SSc1ccc(C(=O)O)cc1N,1,Cc1ccc(Sc2ccccc2[N+](=O)[O-])cc1,0.6,True,8,8,Nc1cc(C(=O)O)ccc1S,Nc1cc(C(=O)O)ccc1S,11,11,4,True,ok
gt_fullgraph_greedy,40,CC(=O)Nc1ccc(S2=Nc3ccccc3S2)cc1,20,CC1=Nc2ccccc2NC(=O)C1,0.582089552238806,True,7,7,CC(=O)Nc1ccc(SS)cc1,CC(=O)Nc1ccc(SS)cc1,12,12,1,True,ok
gt_fullgraph_greedy,41,Cc1cc(Cc2cc(C)cc(S(=O)(=O)O)c2O)c(O)c(S(=O)(=O)O)c1,2,COC(=O)c1cc(C(=CC=O)c2cc(Cl)c(OC)c(C(=O)OC)c2)cc(Cl)c1OC,0.44642857142857145,True,15,16,O=S(=O)O,O=[SH](=O)O,4,3,4,True,ok
gt_fullgraph_greedy,42,COc1ccc(C2CC(=O)c3c(O)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3O2)cc1O,9,COc1ccc(-c2cc(=O)c3c(OC)c(O)c(OC)cc3o2)cc1,0.37142857142857144,True,21,23,CC1OC(OCC2OCC(O)C(O)C2O)C(O)C(O)C1O,CC1OC(OCC2OCC(O)C(O)C2O)C(O)C(O)C1O,21,22,2,True,ok
gt_fullgraph_greedy,43,CN(c1ccc(C(N)=O)cc1)c1c(O)nc2ccccc2c1O,20,CC1=Nc2ccccc2NC(=O)C1,0.4666666666666667,True,10,10,CNc1ccc(C(N)=O)cc1,CNc1ccc(C(N)=O)cc1,11,11,3,True,ok
gt_fullgraph_greedy,44,COc1ccc(OC)c(N=Nc2c(O)nc3ccccc3c2O)c1,20,CC1=Nc2ccccc2NC(=O)C1,0.4805194805194805,True,10,10,COc1ccc(OC)c(N=N)c1,COc1ccc(OC)c(N=N)c1,12,12,3,True,ok
gt_fullgraph_greedy,45,O=C(Nc1ccc2c(O)c(N=Nc3ccc4c(O)cc(S(=O)(=O)O)cc4c3)c(S(=O)(=O)O)cc2c1)c1ccccc1,3,Nc1c(N=Nc2ccc(C=Cc3ccc(N=Nc4cc(S(=O)(=O)O)c5cccnc5c4N)cc3S(=O)(=O)O)c(S(=O)(=O)O)c2)cc(S(=O)(=O)O)c2cccnc12.[NaH],0.5784313725490197,True,22,21,O=Cc1ccccc1,O=Cc1ccccc1,8,8,4,True,ok
gt_fullgraph_greedy,46,O=C(Nc1ccc(N=Nc2ccc(S(=O)(=O)O)cc2)cc1)c1ccc(N=Nc2ccc3c(S(=O)(=O)O)cccc3c2O)cc1,3,Nc1c(N=Nc2ccc(C=Cc3ccc(N=Nc4cc(S(=O)(=O)O)c5cccnc5c4N)cc3S(=O)(=O)O)c(S(=O)(=O)O)c2)cc(S(=O)(=O)O)c2cccnc12.[NaH],0.580952380952381,True,22,22,Nc1ccc(N=Nc2ccc(S(=O)(=O)O)cc2)cc1,Nc1ccc(N=Nc2ccc(S(=O)(=O)O)cc2)cc1,19,20,4,True,ok
gt_fullgraph_greedy,47,O=C(Nc1ccc2c(O)cc(S(=O)(=O)O)cc2c1)Nc1ccc2c(O)c(N=Nc3ccc4cc(S(=O)(=O)O)ccc4c3)c(S(=O)(=O)O)cc2c1,3,Nc1c(N=Nc2ccc(C=Cc3ccc(N=Nc4cc(S(=O)(=O)O)c5cccnc5c4N)cc3S(=O)(=O)O)c(S(=O)(=O)O)c2)cc(S(=O)(=O)O)c2cccnc12.[NaH],0.6771300448430493,True,18,18,O=CNc1ccc2c(O)cc(S(=O)(=O)O)cc2c1,O=CNc1ccc2c(O)cc(S(=O)(=O)O)cc2c1,18,19,4,True,ok
gt_fullgraph_greedy,48,CC(=O)Nc1cc2c(O)c(N=Nc3ccc(C(=O)Nc4ccc(N=Nc5ccc(S(=O)(=O)O)cc5)cc4)cc3)c(S(=O)(=O)O)cc2cc1S(=O)(=O)O,18,O=C(Nc1ccc(C2=NCCN2)cc1)c1ccc(F)c(C(=O)Nc2ccc(C3=NCCN3)cc2)c1,0.6593406593406593,True,15,16,CC(=O)Nc1cc2c(O)c(N=N)c(S(=O)(=O)O)cc2cc1S(=O)(=O)O,CC(=O)Nc1cc2c(O)c(N=N)c(S(=O)(=O)O)cc2cc1S(=O)(=O)O,25,26,2,True,ok
gt_fullgraph_greedy,49,Cc1cc(NC(=O)c2ccc(N)cc2)ccc1N=Nc1ccc2c(O)c(N=Nc3ccc4cc(S(=O)(=O)O)ccc4c3)c(S(=O)(=O)O)cc2c1,18,O=C(Nc1ccc(C2=NCCN2)cc1)c1ccc(F)c(C(=O)Nc2ccc(C3=NCCN3)cc2)c1,0.6536312849162011,True,15,16,N=Nc1ccc2c(O)c(N=Nc3ccc4cc(S(=O)(=O)O)ccc4c3)c(S(=O)(=O)O)cc2c1,N=Nc1ccc2c(O)c(N=Nc3ccc4cc(S(=O)(=O)O)ccc4c3)c(S(=O)(=O)O)cc2c1,33,36,3,True,ok
gt_fullgraph_greedy,50,COc1ccccc1N=Nc1c(S(=O)(=O)O)cc2cc(NC(=O)Nc3ccc4c(O)c(N=Nc5c(N)ccc6cc(S(=O)(=O)O)ccc56)c(S(=O)(=O)O)cc4c3)ccc2c1O,3,Nc1c(N=Nc2ccc(C=Cc3ccc(N=Nc4cc(S(=O)(=O)O)c5cccnc5c4N)cc3S(=O)(=O)O)c(S(=O)(=O)O)c2)cc(S(=O)(=O)O)c2cccnc12.[NaH],0.6504065040650406,True,22,21,COc1ccccc1N=Nc1c(S(=O)(=O)O)cc2cc(NC=O)ccc2c1O,COc1ccccc1N=Nc1c(S(=O)(=O)O)cc2cc(NC=O)ccc2c1O,28,30,5,True,ok
gt_fullgraph_greedy,51,CC1=NN(c2ccc(Cl)cc2S(=O)(=O)O)C(=O)C1N=Nc1ccc(OS(=O)(=O)c2ccc(C)cc2)cc1,11,COc1ccc(N2C(=O)c3cccnc3S2(=O)=O)cc1,0.6302521008403361,True,11,11,Cc1ccc(S(=O)(=O)Oc2ccc(N=N)cc2)cc1,Cc1ccc(S(=O)(=O)Oc2ccc(N=N)cc2)cc1,19,20,5,True,ok
gt_fullgraph_greedy,52,O=S(=O)(O)c1cc(O)c2c(N=Nc3ccc(Nc4ccccc4)c4c(S(=O)(=O)O)cccc34)cc(S(=O)(=O)O)cc2c1,3,Nc1c(N=Nc2ccc(C=Cc3ccc(N=Nc4cc(S(=O)(=O)O)c5cccnc5c4N)cc3S(=O)(=O)O)c(S(=O)(=O)O)c2)cc(S(=O)(=O)O)c2cccnc12.[NaH],0.5922330097087378,True,21,21,ccccS(=O)(=O)O,,,,5,False,motif_parse_failed
gt_fullgraph_greedy,53,O=[N+]([O-])c1ccc(N=Nc2c(O)c(N=Nc3cc([N+](=O)[O-])cc([N+](=O)[O-])c3O)cc(N=Nc3cc(S(=O)(=O)O)cc4cc(S(=O)(=O)O)cc(O)c34)c2O)cc1,3,Nc1c(N=Nc2ccc(C=Cc3ccc(N=Nc4cc(S(=O)(=O)O)c5cccnc5c4N)cc3S(=O)(=O)O)c(S(=O)(=O)O)c2)cc(S(=O)(=O)O)c2cccnc12.[NaH],0.6379310344827587,True,21,21,N=Nc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,N=Nc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,15,15,7,True,ok
gt_fullgraph_greedy,54,Cc1cc(-c2ccc(N=Nc3c(N)c(C)cc(S(=O)(=O)O)c3N)c(C)c2)ccc1N=Nc1ccc(O)c(C(=O)O)c1,3,Nc1c(N=Nc2ccc(C=Cc3ccc(N=Nc4cc(S(=O)(=O)O)c5cccnc5c4N)cc3S(=O)(=O)O)c(S(=O)(=O)O)c2)cc(S(=O)(=O)O)c2cccnc12.[NaH],0.6157635467980296,True,19,20,Cc1ccccc1N=Nc1ccc(O)c(C(=O)O)c1,Cc1ccccc1N=Nc1ccc(O)c(C(=O)O)c1,19,20,4,True,ok
gt_fullgraph_greedy,55,CCOc1ccc(N=Nc2ccc(C=Cc3ccc(N=Nc4ccc(OCC)cc4)cc3S(=O)(=O)O)c(S(=O)(=O)O)c2)cc1,3,Nc1c(N=Nc2ccc(C=Cc3ccc(N=Nc4cc(S(=O)(=O)O)c5cccnc5c4N)cc3S(=O)(=O)O)c(S(=O)(=O)O)c2)cc(S(=O)(=O)O)c2cccnc12.[NaH],0.24401913875598086,True,38,41,CCO,CCO,3,2,2,True,ok
gt_fullgraph_greedy,56,O=S(=O)(O)c1cccc(N=Nc2ccc(N=Nc3ccc(Nc4ccccc4)c4c(S(=O)(=O)O)cccc34)c3ccccc23)c1,3,Nc1c(N=Nc2ccc(C=Cc3ccc(N=Nc4cc(S(=O)(=O)O)c5cccnc5c4N)cc3S(=O)(=O)O)c(S(=O)(=O)O)c2)cc(S(=O)(=O)O)c2cccnc12.[NaH],0.6056338028169014,True,21,21,cN=Nc1ccc(Nc2ccccc2)c2c(S(=O)(=O)O)cccc12,,,,1,False,motif_parse_failed
gt_fullgraph_greedy,57,Nc1cccc(N=Nc2c(S(=O)(=O)O)cc3cc(NC(=O)Nc4ccc5c(O)c(N=Nc6cccc(N)c6)c(S(=O)(=O)O)cc5c4)ccc3c2O)c1,3,Nc1c(N=Nc2ccc(C=Cc3ccc(N=Nc4cc(S(=O)(=O)O)c5cccnc5c4N)cc3S(=O)(=O)O)c(S(=O)(=O)O)c2)cc(S(=O)(=O)O)c2cccnc12.[NaH],0.6828193832599119,True,18,18,Nc1cccc(N=Nc2c(S(=O)(=O)O)cc3cc(NC=O)ccc3c2O)c1,Nc1cccc(N=Nc2c(S(=O)(=O)O)cc3cc(NC=O)ccc3c2O)c1,27,29,4,True,ok
